"county","bldg_id","useful_cols_in_bldg_count"
"G4500350",261542,17
"G4500350",269492,17
"G4500350",287729,17
"G4500350",306066,17
"G4500350",314647,17
"G4500350",322243,17
"G4500350",351636,17
"G4500350",353486,17
"G4500350",354508,17
"G4500350",370675,17
"G4500350",394575,17
"G4500350",670,18
"G4500350",44694,18
"G4500350",52925,18
"G4500350",110114,18
"G4500350",112512,18
"G4500350",113625,18
"G4500350",122593,18
"G4500350",132240,18
"G4500350",151101,18
"G4500350",209788,18
"G4500350",210690,18
"G4500350",218179,18
"G4500350",220838,18
"G4500350",224243,18
"G4500350",250602,18
"G4500350",291688,18
"G4500350",327337,18
"G4500350",343163,18
"G4500350",343588,18
"G4500350",363985,18
"G4500350",379141,18
"G4500350",9269,19
"G4500350",34598,19
"G4500350",66722,19
"G4500350",90259,19
"G4500350",102682,19
"G4500350",115446,20
"G4500350",128772,20
"G4500350",207055,20
"G4500350",243158,20
"G4500350",261619,20
"G4500350",413792,20
"G4500350",428238,20
"G4500350",453531,20
"G4500350",513701,20
"G4500370",296839,8
"G4500370",531498,8
"G4500370",357943,10
"G4500370",158154,11
"G4500370",262365,11
"G4500370",276613,11
"G4500370",507236,15
"G4500370",205782,16
"G4500370",54081,17
"G4500370",63243,17
"G4500370",161729,17
"G4500370",196371,17
"G4500370",201202,17
"G4500370",54447,18
"G4500370",102072,18
"G4500370",283544,18
"G4500370",178271,19
"G4500370",197856,19
"G4500370",489338,19
"G4500370",36595,20
"G4500370",86154,20
"G4500370",546713,20
"G4500370",83808,21
"G4500390",82832,8
"G4500390",169567,8
"G4500390",293431,8
"G4500390",441734,9
"G4500390",262384,11
"G4500390",371585,14
"G4500390",80627,15
"G4500390",178310,15
"G4500390",61085,16
"G4500390",69067,17
"G4500390",114035,17
"G4500390",183329,17
"G4500390",61682,18
"G4500390",65257,18
"G4500390",199190,18
"G4500390",211369,18
"G4500390",223580,18
"G4500390",244677,18
"G4500390",253607,18
"G4500390",340421,18
"G4500390",347073,18
"G4500390",352243,18
"G4500390",125678,19
"G4500390",374319,19
"G4500390",468114,19
"G4500390",179786,20
"G4500390",294974,20
"G4500390",297812,20
"G4500410",74234,8
"G4500410",99047,8
"G4500410",156293,8
"G4500410",178258,8
"G4500410",236739,8
"G4500410",284548,8
"G4500410",323050,8
"G4500410",397041,8
"G4500410",495647,8
"G4500410",508483,8
"G4500410",527184,8
"G4500410",537352,8
"G4500410",54651,9
"G4500410",121464,9
"G4500410",167980,9
"G4500410",225513,9
"G4500410",277125,9
"G4500410",383377,9
"G4500410",105777,10
"G4500410",162892,10
"G4500410",172025,10
"G4500410",369426,10
"G4500410",497012,10
"G4500410",502973,10
"G4500410",68054,14
"G4500410",249209,15
"G4500410",268947,15
"G4500410",297304,15
"G4500410",488704,15
"G4500410",491715,15
"G4500410",545807,15
"G4500410",46935,16
"G4500410",47845,16
"G4500410",60481,16
"G4500410",82190,16
"G4500410",9860,17
"G4500410",20214,17
"G4500410",31413,17
"G4500410",48995,17
"G4500410",65544,17
"G4500410",68925,17
"G4500410",82435,17
"G4500410",91773,17
"G4500410",98056,17
"G4500410",115384,17
"G4500410",118017,17
"G4500410",121497,17
"G4500410",123955,17
"G4500410",130302,17
"G4500410",130318,17
"G4500410",132331,17
"G4500410",145093,17
"G4500410",147300,17
"G4500410",179208,17
"G4500410",187375,17
"G4500410",219668,17
"G4500410",249817,17
"G4500410",293604,17
"G4500410",295642,17
"G4500410",298803,17
"G4500410",303703,17
"G4500410",324623,17
"G4500410",339613,17
"G4500410",339963,17
"G4500410",343698,17
"G4500410",375112,17
"G4500410",383764,17
"G4500410",394268,17
"G4500410",396552,17
"G4500410",406462,17
"G4500410",410286,17
"G4500410",418466,17
"G4500410",430952,17
"G4500410",36049,18
"G4500410",72950,18
"G4500410",88541,18
"G4500410",89254,18
"G4500410",109705,18
"G4500410",119311,18
"G4500410",138204,18
"G4500410",143297,18
"G4500410",147282,18
"G4500410",148402,18
"G4500410",164707,18
"G4500410",172672,18
"G4500410",194481,18
"G4500410",39100,19
"G4500410",87900,19
"G4500410",93306,19
"G4500410",96136,19
"G4500410",137045,19
"G4500410",153746,19
"G4500410",203559,19
"G4500410",220758,19
"G4500410",227723,19
"G4500410",293482,20
"G4500410",433720,20
"G4500410",488737,20
"G4500410",229065,21
"G4500410",299346,22
"G4500410",440028,22
"G4500430",19081,8
"G4500430",62414,8
"G4500430",226025,8
"G4500430",291172,8
"G4500430",378367,8
"G4500430",386276,8
"G4500430",475174,8
"G4500430",490375,8
"G4500430",491499,8
"G4500430",84247,9
"G4500430",255723,9
"G4500430",257714,9
"G4500430",536353,9
"G4500430",160274,10
"G4500430",378024,10
"G4500430",376586,11
"G4500430",33816,15
"G4500430",138138,15
"G4500430",190053,15
"G4500430",391456,15
"G4500430",483185,15
"G4500430",512888,15
"G4500430",535068,15
"G4500430",8414,16
"G4500430",95190,16
"G4500430",103711,16
"G4500430",110969,16
"G4500430",209373,16
"G4500430",4892,17
"G4500430",21835,17
"G4500430",28917,17
"G4500430",43309,17
"G4500430",89596,17
"G4500430",190146,17
"G4500430",197608,17
"G4500430",203576,17
"G4500430",224985,17
"G4500430",225404,17
"G4500430",281801,17
"G4500430",293273,17
"G4500430",300093,17
"G4500430",305027,17
"G4500430",344469,17
"G4500430",346217,17
"G4500430",35841,18
"G4500430",83583,18
"G4500430",84901,18
"G4500430",140619,18
"G4500430",245412,18
"G4500430",261707,18
"G4500430",282429,18
"G4500430",291166,18
"G4500430",314353,18
"G4500430",317709,18
"G4500430",320881,18
"G4500430",337252,18
"G4500430",123602,19
"G4500430",130851,19
"G4500430",189452,19
"G4500430",290839,19
"G4500430",366064,19
"G4500430",424680,19
"G4500430",549007,19
"G4500430",147852,20
"G4500430",377575,20
"G4500430",383479,20
"G4500430",281919,21
"G4500450",68486,8
"G4500450",89000,8
"G4500450",136594,8
"G4500450",158148,8
"G4500450",164039,8
"G4500450",208837,8
"G4500450",222342,8
"G4500450",249426,8
"G4500450",287291,8
"G4500450",300352,8
"G4500450",380913,8
"G4500450",424005,8
"G4500450",440321,8
"G4500450",491183,8
"G4500450",514176,8
"G4500450",534963,8
"G4500450",13637,9
"G4500450",43284,9
"G4500450",103401,9
"G4500450",117283,9
"G4500450",209888,9
"G4500450",285849,9
"G4500450",333337,9
"G4500450",341193,9
"G4500450",351427,9
"G4500450",361585,9
"G4500450",366510,9
"G4500450",379191,9
"G4500450",452984,9
"G4500450",457343,9
"G4500450",507203,9
"G4500450",532130,9
"G4500450",538170,9
"G4500450",546650,9
"G4500450",162033,10
"G4500450",244261,10
"G4500450",290333,10
"G4500450",358158,10
"G4500450",462408,10
"G4500450",96691,11
"G4500450",221352,11
"G4500450",438281,11
"G4500450",120394,13
"G4500450",71343,14
"G4500450",222607,14
"G4500450",404149,14
"G4500450",24138,15
"G4500450",29641,15
"G4500450",41784,15
"G4500450",57513,15
"G4500450",70225,15
"G4500450",72593,15
"G4500450",85820,15
"G4500450",99778,15
"G4500450",102468,15
"G4500450",113243,15
"G4500450",179350,15
"G4500450",182232,15
"G4500450",215269,15
"G4500450",230253,15
"G4500450",252030,15
"G4500450",370558,15
"G4500450",384688,15
"G4500450",385273,15
"G4500450",423022,15
"G4500450",460580,15
"G4500450",477015,15
"G4500450",511890,15
"G4500450",531308,15
"G4500450",532400,15
"G4500450",3926,16
"G4500450",7370,16
"G4500450",10861,16
"G4500450",11967,16
"G4500450",18165,16
"G4500450",18397,16
"G4500450",27686,16
"G4500450",37633,16
"G4500450",63900,16
"G4500450",67187,16
"G4500450",76897,16
"G4500450",84745,16
"G4500450",86122,16
"G4500450",88528,16
"G4500450",93120,16
"G4500450",93393,16
"G4500450",106531,16
"G4500450",110792,16
"G4500450",117428,16
"G4500450",118717,16
"G4500450",127261,16
"G4500450",145955,16
"G4500450",149827,16
"G4500450",169586,16
"G4500450",172994,16
"G4500450",181460,16
"G4500450",183800,16
"G4500450",184115,16
"G4500450",192298,16
"G4500450",193412,16
"G4500450",193681,16
"G4500450",194501,16
"G4500450",198093,16
"G4500450",220041,16
"G4500450",234003,16
"G4500450",234082,16
"G4500450",237975,16
"G4500450",242154,16
"G4500450",248578,16
"G4500450",248733,16
"G4500450",249713,16
"G4500450",581,17
"G4500450",3754,17
"G4500450",4990,17
"G4500450",7632,17
"G4500450",13458,17
"G4500450",27060,17
"G4500450",27164,17
"G4500450",30427,17
"G4500450",38154,17
"G4500450",41510,17
"G4500450",41980,17
"G4500450",45693,17
"G4500450",47056,17
"G4500450",52523,17
"G4500450",53111,17
"G4500450",55635,17
"G4500450",61448,17
"G4500450",65097,17
"G4500450",69472,17
"G4500450",77135,17
"G4500450",80771,17
"G4500450",95477,17
"G4500450",112209,17
"G4500450",115484,17
"G4500450",124625,17
"G4500450",127056,17
"G4500450",134454,17
"G4500450",136827,17
"G4500450",137383,17
"G4500450",143832,17
"G4500450",147554,17
"G4500450",149236,17
"G4500450",154859,17
"G4500450",159185,17
"G4500450",160457,17
"G4500450",166359,17
"G4500450",166704,17
"G4500450",174941,17
"G4500450",175939,17
"G4500450",175959,17
"G4500450",176175,17
"G4500450",177469,17
"G4500450",180358,17
"G4500450",182170,17
"G4500450",182172,17
"G4500450",197930,17
"G4500450",198937,17
"G4500450",200942,17
"G4500450",202376,17
"G4500450",211671,17
"G4500450",217760,17
"G4500450",224865,17
"G4500450",226138,17
"G4500450",227002,17
"G4500450",240384,17
"G4500450",242924,17
"G4500450",244014,17
"G4500450",245686,17
"G4500450",248114,17
"G4500450",251524,17
"G4500450",254324,17
"G4500450",259426,17
"G4500450",259518,17
"G4500450",261296,17
"G4500450",268226,17
"G4500450",269070,17
"G4500450",272330,17
"G4500450",284351,17
"G4500450",285404,17
"G4500450",287080,17
"G4500450",289676,17
"G4500450",291920,17
"G4500450",294649,17
"G4500450",302278,17
"G4500450",308509,17
"G4500450",310357,17
"G4500450",319198,17
"G4500450",319594,17
"G4500450",320837,17
"G4500450",328162,17
"G4500450",332906,17
"G4500450",333373,17
"G4500450",336427,17
"G4500450",337680,17
"G4500450",338377,17
"G4500450",343400,17
"G4500450",2765,18
"G4500450",10741,18
"G4500450",12449,18
"G4500450",15619,18
"G4500450",18947,18
"G4500450",23201,18
"G4500450",25478,18
"G4500450",28763,18
"G4500450",29891,18
"G4500450",34526,18
"G4500450",36698,18
"G4500450",41650,18
"G4500450",53261,18
"G4500450",54773,18
"G4500450",60714,18
"G4500450",61298,18
"G4500450",66055,18
"G4500450",66642,18
"G4500450",75602,18
"G4500450",76399,18
"G4500450",84421,18
"G4500450",93290,18
"G4500450",97158,18
"G4500450",101025,18
"G4500450",101841,18
"G4500450",106252,18
"G4500450",109205,18
"G4500450",109226,18
"G4500450",114612,18
"G4500450",116337,18
"G4500450",116394,18
"G4500450",121080,18
"G4500450",121939,18
"G4500450",122200,18
"G4500450",123027,18
"G4500450",124541,18
"G4500450",131560,18
"G4500450",131771,18
"G4500450",133832,18
"G4500450",139044,18
"G4500450",145597,18
"G4500450",147497,18
"G4500450",151772,18
"G4500450",159156,18
"G4500450",172022,18
"G4500450",173667,18
"G4500450",178336,18
"G4500450",180942,18
"G4500450",183828,18
"G4500450",184079,18
"G4500450",184978,18
"G4500450",189316,18
"G4500450",189499,18
"G4500450",192505,18
"G4500450",193200,18
"G4500450",195425,18
"G4500450",196944,18
"G4500450",198001,18
"G4500450",200651,18
"G4500450",207058,18
"G4500450",207405,18
"G4500450",207943,18
"G4500450",216941,18
"G4500450",219754,18
"G4500450",223105,18
"G4500450",230663,18
"G4500450",231845,18
"G4500450",234515,18
"G4500450",244543,18
"G4500450",247775,18
"G4500450",248222,18
"G4500450",250316,18
"G4500450",253015,18
"G4500450",253884,18
"G4500450",254051,18
"G4500450",266113,18
"G4500450",266477,18
"G4500450",274664,18
"G4500450",278659,18
"G4500450",280975,18
"G4500450",286804,18
"G4500450",299811,18
"G4500450",303138,18
"G4500450",304010,18
"G4500450",310479,18
"G4500450",310501,18
"G4500450",311970,18
"G4500450",315378,18
"G4500450",315470,18
"G4500450",315917,18
"G4500450",316859,18
"G4500450",317708,18
"G4500450",318449,18
"G4500450",319039,18
"G4500450",323016,18
"G4500450",325340,18
"G4500450",331379,18
"G4500450",331949,18
"G4500450",333497,18
"G4500450",335799,18
"G4500450",337523,18
"G4500450",346726,18
"G4500450",350755,18
"G4500450",5081,19
"G4500450",7510,19
"G4500450",15450,19
"G4500450",22891,19
"G4500450",28610,19
"G4500450",30090,19
"G4500450",33396,19
"G4500450",51062,19
"G4500450",56123,19
"G4500450",68194,19
"G4500450",81453,19
"G4500450",83813,19
"G4500450",85392,19
"G4500450",92769,19
"G4500450",98289,19
"G4500450",99308,19
"G4500450",102987,19
"G4500450",107760,19
"G4500450",108393,19
"G4500450",115529,19
"G4500450",142730,19
"G4500450",145496,19
"G4500450",145761,19
"G4500450",151086,19
"G4500450",154137,19
"G4500450",156931,19
"G4500450",158767,19
"G4500450",164000,19
"G4500450",167860,19
"G4500450",170954,19
"G4500450",172279,19
"G4500450",185271,19
"G4500450",186337,19
"G4500450",188527,19
"G4500450",192473,19
"G4500450",208068,19
"G4500450",221888,19
"G4500450",229217,19
"G4500450",231362,19
"G4500450",235447,19
"G4500450",238180,19
"G4500450",250648,19
"G4500450",255253,19
"G4500450",259248,19
"G4500450",266741,19
"G4500450",271014,19
"G4500450",277404,19
"G4500450",277716,19
"G4500450",286791,19
"G4500450",45365,20
"G4500450",67146,20
"G4500450",114714,20
"G4500450",147472,20
"G4500450",160451,20
"G4500450",163447,20
"G4500450",170525,20
"G4500450",175673,20
"G4500450",201063,20
"G4500450",223712,20
"G4500450",238787,20
"G4500450",266847,20
"G4500450",293787,20
"G4500450",297551,20
"G4500450",384195,20
"G4500450",409043,20
"G4500450",420169,20
"G4500450",420861,20
"G4500450",421040,20
"G4500450",453003,20
"G4500450",479261,20
"G4500450",493952,20
"G4500450",494024,20
"G4500450",511664,20
"G4500450",15112,21
"G4500450",120936,21
"G4500450",128996,21
"G4500450",145861,21
"G4500450",177429,21
"G4500450",224962,21
"G4500450",356639,21
"G4500450",356986,21
"G4500450",422441,21
"G4500450",491057,21
"G4500450",518767,21
"G4500470",83885,7
"G4500470",50071,8
"G4500470",233698,8
"G4500470",315383,8
"G4500470",54522,9
"G4500470",102378,9
"G4500470",222056,9
"G4500470",227728,9
"G4500470",249407,9
"G4500470",295785,9
"G4500470",363076,9
"G4500470",506575,9
"G4500470",52605,10
"G4500470",309163,10
"G4500470",438758,10
"G4500470",25561,15
"G4500470",347232,15
"G4500470",408381,15
"G4500470",46063,16
"G4500470",71092,16
"G4500470",17258,17
"G4500470",23050,17
"G4500470",67861,17
"G4500470",100970,17
"G4500470",119463,17
"G4500470",190812,17
"G4500470",204442,17
"G4500470",264018,17
"G4500470",267768,17
"G4500470",267879,17
"G4500470",291587,17
"G4500470",301740,17
"G4500470",314451,17
"G4500470",331676,17
"G4500470",349157,17
"G4500470",362784,17
"G4500470",367269,17
"G4500470",69491,18
"G4500470",91520,18
"G4500470",205377,18
"G4500470",220188,18
"G4500470",240721,18
"G4500470",243128,18
"G4500470",258708,18
"G4500470",300501,18
"G4500470",317125,18
"G4500470",318122,18
"G4500470",328486,18
"G4500470",57884,19
"G4500470",112571,19
"G4500470",177072,19
"G4500470",185252,19
"G4500470",117471,20
"G4500470",331531,20
"G4500470",503975,22
"G4500490",76723,8
"G4500490",70057,9
"G4500490",420832,9
"G4500490",73669,11
"G4500490",536412,11
"G4500490",39857,15
"G4500490",4015,16
"G4500490",384753,16
"G4500490",376920,17
"G4500490",337390,18
"G4500490",359728,18
"G4500490",519946,19
"G4500510",475443,6
"G4500510",31255,8
"G4500510",16491,9
"G4500510",50459,9
"G4500510",100623,9
"G4500510",138870,9
"G4500510",161089,9
"G4500510",11179,10
"G4500510",63536,10
"G4500510",127896,10
"G4500510",421308,10
"G4500510",450950,10
"G4500510",531238,10
"G4500510",547940,10
"G4500510",308882,11
"G4500510",101754,14
"G4500510",102677,14
"G4500510",10650,15
"G4500510",13823,15
"G4500510",51395,15
"G4500510",91004,15
"G4500510",111719,15
"G4500510",115590,15
"G4500510",126401,15
"G4500510",162387,15
"G4500510",194880,15
"G4500510",207031,15
"G4500510",212450,15
"G4500510",236267,15
"G4500510",250376,15
"G4500510",287924,15
"G4500510",311924,15
"G4500510",313924,15
"G4500510",341032,15
"G4500510",399940,15
"G4500510",453267,15
"G4500510",501844,15
"G4500510",520054,15
"G4500510",1202,16
"G4500510",4561,16
"G4500510",5248,16
"G4500510",10223,16
"G4500510",43075,16
"G4500510",50136,16
"G4500510",58256,16
"G4500510",73651,16
"G4500510",82592,16
"G4500510",83238,16
"G4500510",87992,16
"G4500510",88998,16
"G4500510",97162,16
"G4500510",102976,16
"G4500510",111968,16
"G4500510",113050,16
"G4500510",117986,16
"G4500510",120048,16
"G4500510",122468,16
"G4500510",131523,16
"G4500510",148675,16
"G4500510",148944,16
"G4500510",151141,16
"G4500510",153528,16
"G4500510",159488,16
"G4500510",174191,16
"G4500510",187936,16
"G4500510",189294,16
"G4500510",195509,16
"G4500510",212252,16
"G4500510",212438,16
"G4500510",212624,16
"G4500510",246213,16
"G4500510",254902,16
"G4500510",264176,16
"G4500510",272934,16
"G4500510",276357,16
"G4500510",7670,17
"G4500510",10048,17
"G4500510",12034,17
"G4500510",27754,17
"G4500510",32115,17
"G4500510",32588,17
"G4500510",32930,17
"G4500510",35400,17
"G4500510",36912,17
"G4500510",42212,17
"G4500510",42352,17
"G4500510",59671,17
"G4500510",66484,17
"G4500510",68773,17
"G4500510",71820,17
"G4500510",75989,17
"G4500510",84175,17
"G4500510",84189,17
"G4500510",100015,17
"G4500510",114036,17
"G4500510",119605,17
"G4500510",126708,17
"G4500510",127379,17
"G4500510",132674,17
"G4500510",142980,17
"G4500510",144112,17
"G4500510",152101,17
"G4500510",154286,17
"G4500510",159973,17
"G4500510",172892,17
"G4500510",174161,17
"G4500510",174804,17
"G4500510",189969,17
"G4500510",193718,17
"G4500510",200232,17
"G4500510",206124,17
"G4500510",213979,17
"G4500510",215875,17
"G4500510",229295,17
"G4500510",238720,17
"G4500510",259174,17
"G4500510",262141,17
"G4500510",271054,17
"G4500510",274797,17
"G4500510",277012,17
"G4500510",278750,17
"G4500510",282328,17
"G4500510",290711,17
"G4500510",291183,17
"G4500510",294268,17
"G4500510",299964,17
"G4500510",308290,17
"G4500510",312858,17
"G4500510",313739,17
"G4500510",317558,17
"G4500510",320346,17
"G4500510",324320,17
"G4500510",329837,17
"G4500510",333685,17
"G4500510",348791,17
"G4500510",355070,17
"G4500510",361910,17
"G4500510",370206,17
"G4500510",375694,17
"G4500510",375964,17
"G4500510",380983,17
"G4500510",382751,17
"G4500510",17355,18
"G4500510",17947,18
"G4500510",18885,18
"G4500510",39198,18
"G4500510",64625,18
"G4500510",80339,18
"G4500510",86777,18
"G4500510",87536,18
"G4500510",111897,18
"G4500510",112106,18
"G4500510",112292,18
"G4500510",115129,18
"G4500510",125104,18
"G4500510",126035,18
"G4500510",128567,18
"G4500510",137154,18
"G4500510",150441,18
"G4500510",151705,18
"G4500510",154817,18
"G4500510",155927,18
"G4500510",177503,18
"G4500510",184935,18
"G4500510",186673,18
"G4500510",200721,18
"G4500510",207699,18
"G4500510",208257,18
"G4500510",208371,18
"G4500510",210790,18
"G4500510",213330,18
"G4500510",226002,18
"G4500510",230082,18
"G4500510",233413,18
"G4500510",239939,18
"G4500510",247898,18
"G4500510",258923,18
"G4500510",263604,18
"G4500510",263638,18
"G4500510",274305,18
"G4500510",280250,18
"G4500510",293813,18
"G4500510",298442,18
"G4500510",302820,18
"G4500510",18769,19
"G4500510",35778,19
"G4500510",36286,19
"G4500510",48592,20
"G4500510",76811,20
"G4500510",88435,20
"G4500510",205123,20
"G4500510",214301,20
"G4500510",291103,20
"G4500510",323248,20
"G4500510",328491,20
"G4500510",369817,20
"G4500510",440475,20
"G4500510",530627,20
"G4500510",149535,21
"G4500510",272813,21
"G4500510",306689,21
"G4500510",403262,21
"G4500510",501618,21
"G4500530",126714,7
"G4500530",20799,8
"G4500530",45565,8
"G4500530",174809,8
"G4500530",9590,9
"G4500530",209925,9
"G4500530",363396,9
"G4500530",436552,14
"G4500530",187030,16
"G4500530",360863,16
"G4500530",495411,16
"G4500530",51955,17
"G4500530",114167,17
"G4500530",142919,17
"G4500530",169672,18
"G4500530",289369,18
"G4500530",89793,19
"G4500530",42807,20
"G4500550",206378,8
"G4500550",313085,8
"G4500550",422622,8
"G4500550",92476,9
"G4500550",150721,9
"G4500550",393779,9
"G4500550",542848,9
"G4500550",127411,10
"G4500550",501625,10
"G4500550",90320,15
"G4500550",513041,15
"G4500550",36499,16
"G4500550",38477,16
"G4500550",77641,16
"G4500550",95576,16
"G4500550",161270,16
"G4500550",201563,16
"G4500550",256553,16
"G4500550",4645,17
"G4500550",38708,17
"G4500550",82858,17
"G4500550",97791,17
"G4500550",106839,17
"G4500550",164336,17
"G4500550",165303,17
"G4500550",169687,17
"G4500550",190429,17
"G4500550",233297,17
"G4500550",247220,17
"G4500550",256783,17
"G4500550",260292,17
"G4500550",11710,18
"G4500550",24751,18
"G4500550",31434,18
"G4500550",95628,18
"G4500550",134817,18
"G4500550",171649,18
"G4500550",193618,18
"G4500550",210984,18
"G4500550",34311,19
"G4500550",111057,19
"G4500550",210637,20
"G4500550",86423,21
"G4500550",273829,21
"G4500570",44100,8
"G4500570",98312,8
"G4500570",161958,8
"G4500570",183878,8
"G4500570",200188,8
"G4500570",232717,8
"G4500570",379847,8
"G4500570",418711,8
"G4500570",24906,9
"G4500570",95304,9
"G4500570",159477,9
"G4500570",227397,9
"G4500570",240695,9
"G4500570",278519,9
"G4500570",305274,9
"G4500570",465908,9
"G4500570",520214,9
"G4500570",43135,10
"G4500570",232730,10
"G4500570",67470,15
"G4500570",71895,15
"G4500570",109424,15
"G4500570",54940,16
"G4500570",108625,16
"G4500570",122367,16
"G4500570",176692,16
"G4500570",200657,16
"G4500570",225919,16
"G4500570",30656,17
"G4500570",46211,17
"G4500570",49858,17
"G4500570",199125,17
"G4500570",231747,17
"G4500570",307791,17
"G4500570",312478,17
"G4500570",321387,17
"G4500570",323848,17
"G4500570",340601,17
"G4500570",346457,17
"G4500570",14108,18
"G4500570",36100,18
"G4500570",39232,18
"G4500570",51317,18
"G4500570",79583,18
"G4500570",80170,18
"G4500570",84657,18
"G4500570",91285,18
"G4500570",123217,18
"G4500570",135296,18
"G4500570",155233,18
"G4500570",178932,18
"G4500570",193157,18
"G4500570",262029,18
"G4500570",271856,18
"G4500570",106558,19
"G4500570",135925,19
"G4500570",153323,19
"G4500570",226786,19
"G4500570",247954,19
"G4500570",351926,19
"G4500570",368203,19
"G4500570",501657,19
"G4500570",519021,19
"G4500570",9885,20
"G4500570",209727,20
"G4500570",426625,20
"G4500570",79032,21
"G4500590",161061,8
"G4500590",449449,8
"G4500590",549714,8
"G4500590",90249,9
"G4500590",128051,9
"G4500590",154892,9
"G4500590",212399,9
"G4500590",309943,12
"G4500590",168516,14
"G4500590",285066,14
"G4500590",97728,16
"G4500590",144192,16
"G4500590",149662,16
"G4500590",162182,16
"G4500590",63518,17
"G4500590",66610,17
"G4500590",74770,17
"G4500590",112148,17
"G4500590",130278,17
"G4500590",132321,17
"G4500590",228670,17
"G4500590",228800,17
"G4500590",237695,17
"G4500590",300576,17
"G4500590",314789,17
"G4500590",322888,17
"G4500590",6392,18
"G4500590",6431,18
"G4500590",10601,18
"G4500590",15481,18
"G4500590",184044,18
"G4500590",204843,18
"G4500590",232399,18
"G4500590",232697,18
"G4500590",246986,18
"G4500590",264830,18
"G4500590",278719,18
"G4500590",295810,18
"G4500590",21870,19
"G4500590",36692,19
"G4500590",99110,19
"G4500590",126471,19
"G4500590",194567,19
"G4500590",244447,19
"G4500590",250592,19
"G4500590",242372,20
"G4500590",286189,20
"G4500590",340075,20
"G4500610",6549,8
"G4500610",18653,8
"G4500610",467271,9
"G4500610",110590,10
"G4500610",120399,16
"G4500610",137744,16
"G4500610",211555,16
"G4500610",441768,17
"G4500610",38774,18
"G4500610",173693,18
"G4500610",263096,18
"G4500610",304582,18
"G4500610",474716,21
"G4500610",253867,23
"G4500630",60442,8
"G4500630",123844,8
"G4500630",258724,8
"G4500630",262578,8
"G4500630",286448,8
"G4500630",314667,8
"G4500630",436425,8
"G4500630",476949,8
"G4500630",483979,8
"G4500630",495932,8
"G4500630",502775,8
"G4500630",507497,8
"G4500630",542511,8
"G4500630",141608,9
"G4500630",245404,9
"G4500630",259146,9
"G4500630",278242,9
"G4500630",300952,9
"G4500630",414824,9
"G4500630",465511,9
"G4500630",540901,9
"G4500630",543227,9
"G4500630",81525,10
"G4500630",87763,10
"G4500630",207834,10
"G4500630",302258,11
"G4500630",15946,14
"G4500630",28430,14
"G4500630",152776,14
"G4500630",177486,14
"G4500630",205371,14
"G4500630",268693,14
"G4500630",380087,14
"G4500630",526431,14
"G4500630",26735,15
"G4500630",66255,15
"G4500630",105452,15
"G4500630",118951,15
"G4500630",150750,15
"G4500630",180344,15
"G4500630",204024,15
"G4500630",207223,15
"G4500630",249570,15
"G4500630",391149,15
"G4500630",395766,15
"G4500630",402137,15
"G4500630",404438,15
"G4500630",416972,15
"G4500630",479783,15
"G4500630",483154,15
"G4500630",491526,15
"G4500630",499068,15
"G4500630",527229,15
"G4500630",14792,16
"G4500630",29518,16
"G4500630",38527,16
"G4500630",38575,16
"G4500630",44029,16
"G4500630",66081,16
"G4500630",75002,16
"G4500630",86732,16
"G4500630",87815,16
"G4500630",105008,16
"G4500630",122619,16
"G4500630",133456,16
"G4500630",143635,16
"G4500630",147478,16
"G4500630",150394,16
"G4500630",158365,16
"G4500630",162389,16
"G4500630",174310,16
"G4500630",202542,16
"G4500630",203223,16
"G4500630",204125,16
"G4500630",25523,17
"G4500630",41807,17
"G4500630",45840,17
"G4500630",46307,17
"G4500630",54582,17
"G4500630",58181,17
"G4500630",59451,17
"G4500630",64499,17
"G4500630",69970,17
"G4500630",72383,17
"G4500630",76106,17
"G4500630",77043,17
"G4500630",82194,17
"G4500630",85927,17
"G4500630",91173,17
"G4500630",96295,17
"G4500630",100164,17
"G4500630",102652,17
"G4500630",122944,17
"G4500630",125864,17
"G4500630",126522,17
"G4500630",131132,17
"G4500630",134998,17
"G4500630",152734,17
"G4500630",152992,17
"G4500630",153232,17
"G4500630",156953,17
"G4500630",159613,17
"G4500630",161068,17
"G4500630",168255,17
"G4500630",169170,17
"G4500630",172160,17
"G4500630",174683,17
"G4500630",176206,17
"G4500630",204880,17
"G4500630",205629,17
"G4500630",209856,17
"G4500630",211075,17
"G4500630",223405,17
"G4500630",240199,17
"G4500630",244143,17
"G4500630",253091,17
"G4500630",256018,17
"G4500630",262916,17
"G4500630",266840,17
"G4500630",282561,17
"G4500630",285281,17
"G4500630",293129,17
"G4500630",299217,17
"G4500630",299402,17
"G4500630",305372,17
"G4500630",306001,17
"G4500630",309682,17
"G4500630",311139,17
"G4500630",313509,17
"G4500630",315629,17
"G4500630",323241,17
"G4500630",323472,17
"G4500630",327454,17
"G4500630",337176,17
"G4500630",338114,17
"G4500630",348160,17
"G4500630",359949,17
"G4500630",361649,17
"G4500630",363359,17
"G4500630",376624,17
"G4500630",380647,17
"G4500630",389525,17
"G4500630",405427,17
"G4500630",405910,17
"G4500630",7829,18
"G4500630",9496,18
"G4500630",10900,18
"G4500630",11574,18
"G4500630",25700,18
"G4500630",28696,18
"G4500630",28837,18
"G4500630",32027,18
"G4500630",37484,18
"G4500630",37983,18
"G4500630",53167,18
"G4500630",62642,18
"G4500630",86268,18
"G4500630",95462,18
"G4500630",97110,18
"G4500630",100020,18
